 27.15  24.99  18.64  15.13  12.43   9.63   6.48   6.14   4.73   4.12   3.57   3.15   2.36   2.26   1.83   1.55   1.34   1.24   1.10   1.07 
  0.00   0.08   0.11   0.14   0.12   0.14   0.17   0.16   0.18   0.09   0.06   0.04   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.00   0.00  -0.00   0.00  -0.01  -0.00  -0.00  -0.01   0.02  -0.01   0.00  -0.00  -0.00   0.05  -0.08  -0.99   0.08  -0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.14   0.18  -0.08   0.16  -0.21  -0.29   0.06  -0.24   0.70  -0.21   0.43  -0.05  -0.01  -0.00   0.00   0.02  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.24   0.37  -0.21   0.25  -0.71  -0.11   0.14   0.14  -0.32   0.05  -0.18   0.03   0.01  -0.00   0.00  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.36   0.45  -0.31   0.26   0.65  -0.16   0.08   0.14  -0.13   0.08   0.06  -0.02   0.00  -0.00   0.00  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.40   0.20  -0.06  -0.18   0.02   0.35  -0.29  -0.38   0.22  -0.25  -0.54   0.10  -0.01   0.00   0.01   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.45   0.07   0.09  -0.40  -0.11   0.38  -0.14   0.05  -0.21   0.07   0.62  -0.14   0.00  -0.01  -0.01  -0.00  -0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.43  -0.17   0.22  -0.39  -0.01  -0.30   0.29   0.41   0.31   0.27  -0.27   0.07  -0.00   0.00   0.00  -0.00  -0.00  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.36  -0.35   0.22   0.07   0.05  -0.50   0.01  -0.47  -0.41  -0.24   0.02  -0.03   0.01   0.00   0.00  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.27  -0.37   0.05   0.55  -0.04   0.10  -0.50   0.13   0.16   0.38  -0.03  -0.17  -0.02  -0.00   0.01  -0.00  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.19  -0.40  -0.20   0.24   0.02   0.29   0.25   0.28   0.02  -0.44   0.11   0.51   0.13   0.02  -0.04   0.01   0.01  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.07  -0.30  -0.43  -0.02  -0.00   0.19   0.40  -0.09   0.03  -0.04  -0.11  -0.59  -0.36  -0.02   0.15  -0.01  -0.03  -0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
 -0.01  -0.19  -0.51  -0.18  -0.04  -0.06   0.02  -0.26   0.02   0.35   0.01   0.03   0.58   0.05  -0.37   0.03   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
 -0.05  -0.12  -0.43  -0.24  -0.04  -0.22  -0.30  -0.03  -0.03   0.14   0.09   0.37  -0.23  -0.15   0.59  -0.05   0.07  -0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
 -0.04  -0.06  -0.25  -0.19  -0.03  -0.24  -0.38   0.26  -0.03  -0.25  -0.00  -0.02  -0.42   0.21  -0.57   0.05  -0.12   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
 -0.03  -0.01  -0.07  -0.10  -0.01  -0.15  -0.25   0.34  -0.01  -0.41  -0.07  -0.39   0.46  -0.47   0.15  -0.04  -0.08   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
 -0.01  -0.01  -0.03  -0.04  -0.00  -0.06  -0.10   0.14  -0.00  -0.17  -0.03  -0.20   0.22   0.71   0.27   0.05   0.51   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
 -0.00  -0.00  -0.01  -0.01  -0.00  -0.01  -0.02   0.02  -0.00  -0.03  -0.00  -0.02   0.15   0.43   0.25  -0.06  -0.81  -0.25   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
 -0.00  -0.00  -0.00  -0.00  -0.00  -0.00  -0.01   0.01  -0.00  -0.01  -0.00  -0.01  -0.04  -0.10  -0.09   0.04   0.21  -0.97   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.00   0.00   0.00   0.00   0.00  -0.00  -0.00  -0.00   0.00   0.00  -0.00   1.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.00   0.00   0.00   0.00   0.00  -0.00  -0.00  -0.00   0.00   0.00  -0.00  -0.00   1.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
  0.36   0.27   0.18   0.16   0.11   0.09   0.08   0.06   0.06   0.05   0.03   0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00
